run_id,concurrency,call_id,turn_index,row_kind,category,status,call_error,turn_error,client_latency_s,think_time_s,turn_duration_s,user_speech_s,turn_start_ts,turn_end_ts,eou_s,stt_s,endpointing_s,ttft_s,llm_total_s,llm_tokens,tts_s,tts_audio_s,cancelled,total_s,call_start_ts,call_end_ts,e2e_s,workflow_id,ended_reason
1790344272,8,8bae8a1b-d261-484f-a617-b85489bb2d00,0,server_only,,finalizada,,,,,,,,,2.377,2.366,0.011,0.363,1.316,,0.083,6.42,,2.824,1790344381.11,1790344477.359,2.971,demo_booking,customer_hangup
1790344272,8,8bae8a1b-d261-484f-a617-b85489bb2d00,1,server_only,,finalizada,,,,,,,,,0.698,0.688,0.01,0.457,0.89,,0.044,2.25,,1.199,1790344381.11,1790344477.359,1.626,demo_booking,customer_hangup
1790344272,8,8bae8a1b-d261-484f-a617-b85489bb2d00,2,server_only,,finalizada,,,,,,,,,1.399,1.389,0.01,1.527,2.014,,0.181,2.09,,3.107,1790344381.11,1790344477.359,3.589,demo_booking,customer_hangup
1790344272,8,8bae8a1b-d261-484f-a617-b85489bb2d00,3,server_only,,finalizada,,,,,,,,,1.354,1.344,0.01,0.418,0.919,,0.098,2.33,,1.871,1790344381.11,1790344477.359,2.365,demo_booking,customer_hangup
1790344272,8,8bae8a1b-d261-484f-a617-b85489bb2d00,4,server_only,,finalizada,,,,,,,,,0.432,0.421,0.01,0.212,0.708,,0.204,2.17,,0.847,1790344381.11,1790344477.359,1.338,demo_booking,customer_hangup
1790344272,8,e660f71d-eb5a-4926-9ee5-3e1d6221e260,0,paired,long,finalizada,,,3.2019367220054846,1.0,10.263,3.06,1790344401.003,1790344411.267,1.107,1.092,0.014,0.751,1.376,,0.05,2.66,,1.908,1790344381.36,1790344484.096,1.902,demo_booking,customer_hangup
1790344272,8,e660f71d-eb5a-4926-9ee5-3e1d6221e260,1,paired,short,finalizada,,,3.9623178740148433,1.771571055489762,9.201,0.48,1790344412.268,1790344421.468,0.67,0.661,0.009,0.278,1.25,,0.19,4.01,,1.137,1790344381.36,1790344484.096,2.104,demo_booking,customer_hangup
1790344272,8,e660f71d-eb5a-4926-9ee5-3e1d6221e260,2,paired,short,finalizada,,,4.085904314997606,3.105650085890234,11.17,1.0,1790344423.242,1790344434.412,0.506,0.497,0.009,0.2,1.625,,0.225,5.29,,0.931,1790344381.36,1790344484.096,2.352,demo_booking,customer_hangup
1790344272,8,e660f71d-eb5a-4926-9ee5-3e1d6221e260,3,paired,long,finalizada,,,4.630008665000787,3.65283526463468,14.307,3.06,1790344437.518,1790344451.825,1.404,1.391,0.012,0.707,1.477,,0.169,5.21,,2.28,1790344381.36,1790344484.096,3.042,demo_booking,customer_hangup
1790344272,8,e660f71d-eb5a-4926-9ee5-3e1d6221e260,4,paired,long,finalizada,,,3.829489247989841,2.9245872642074118,11.18,3.52,1790344455.479,1790344466.659,0.961,0.952,0.009,0.616,1.097,,0.135,2.41,,1.713,1790344381.36,1790344484.096,2.188,demo_booking,customer_hangup
1790344272,8,e660f71d-eb5a-4926-9ee5-3e1d6221e260,5,paired,short,finalizada,,,4.506447352992836,2.3282891094584213,12.126,1.0,1790344469.584,1790344481.709,1.286,1.274,0.012,0.987,1.375,,0.496,5.37,,2.769,1790344381.36,1790344484.096,3.16,demo_booking,customer_hangup
1790344272,8,c6269065-13ad-4be2-a2f9-ce22d89b291b,0,paired,long,finalizada,,,3.5625873090175446,2.4031175014816037,12.414,3.52,1790344398.379,1790344410.792,0.945,0.932,0.013,0.557,1.1,,0.19,3.85,,1.692,1790344381.61,1790344492.713,2.225,demo_booking,customer_hangup
1790344272,8,c6269065-13ad-4be2-a2f9-ce22d89b291b,1,paired,short,finalizada,,,3.134364768018713,2.280797458540911,12.75,0.32,1790344413.196,1790344425.947,1.0,0.73,0.27,0.284,1.336,,0.099,8.34,,1.384,1790344381.61,1790344492.713,1.439,demo_booking,customer_hangup
1790344272,8,c6269065-13ad-4be2-a2f9-ce22d89b291b,2,paired,short,finalizada,,,4.287088106008014,2.2763927782437654,9.593,0.38,1790344428.229,1790344437.821,1.058,1.048,0.01,0.615,1.461,,0.132,3.69,,1.805,1790344381.61,1790344492.713,2.645,demo_booking,customer_hangup
