call_id,paso,concurrencia_obj,t_prog,t_inicio,t_conectado,saludo_s,t_fin,turnos_plan,turnos_cliente,turnos_server,turnos_sin_resp,status,ended_reason,error,mic_lag_max_s,workflow_status,outcome,wer,cortes
0b4dbe82-b5b6-4a53-a9b0-cb282de5d5cb,e4_64,64,1790377673.849,1790377673.849,1790377674.093,2.075,1790377831.597,8,8,6,2,finalizada,customer_hangup,,0.0,active,,0.342,6
9bb24d58-3456-4f57-a77f-70e97995de0f,e4_64,64,1790377730.954,1790377730.954,1790377731.168,4.181,1790377845.738,5,5,3,2,finalizada,customer_hangup,,0.0,active,,0.417,9
fa213596-2eca-4f52-b475-c93947887e5b,e4_64,64,1790377740.088,1790377740.089,1790377740.478,4.711,1790377857.352,7,7,4,3,finalizada,customer_hangup,,0.0,active,,0.481,9
f89664dc-1efe-4cd2-a971-f110ea7647c4,e4_64,64,1790377762.324,1790377762.325,1790377762.548,5.601,1790377866.752,4,4,2,2,finalizada,customer_hangup,,0.0,completed,,0.565,23
e7d49333-c020-4c36-85e7-b24b1194f848,e4_64,64,1790377719.688,1790377719.689,1790377719.932,3.808,1790377876.42,8,8,5,2,finalizada,customer_hangup,,0.0,active,,0.574,11
3ed1afcc-b106-4925-b1c2-f779a9db3392,e4_64,64,1790377751.322,1790377751.324,1790377751.575,4.114,1790377925.812,7,7,5,3,finalizada,customer_hangup,,0.0,active,,0.41,21
3bf11750-f175-41f3-8460-6cb56358afa0,e4_64,64,1790377655.156,1790377655.16,1790377655.386,1.485,1790377741.324,5,5,5,0,finalizada,customer_hangup,,0.0,active,,0.039,6
aab5c565-6762-4f3d-90c6-7d69fc9f52c7,e4_64,64,1790377689.175,1790377689.175,1790377689.384,2.877,1790377785.937,6,6,5,0,finalizada,customer_hangup,,0.005,completed,,0.308,3
7f77fe72-76ec-492f-b534-0cb263fdb89d,e4_64,64,1790377683.058,1790377683.058,1790377683.268,2.353,1790377795.944,5,5,5,0,finalizada,customer_hangup,,0.004,active,,0.0,15
c238eb33-3f12-49cd-8b2d-db05e161e54c,e4_64,64,1790377667.165,1790377667.166,1790377667.362,1.549,1790377799.528,8,8,7,0,finalizada,customer_hangup,,0.002,active,,0.048,8
74cb88a1-d2de-40a1-82dd-8c444a91b737,e4_64,64,1790377710.651,1790377710.652,1790377710.952,4.139,1790377811.765,5,5,4,0,finalizada,customer_hangup,,0.005,active,,0.185,10
034e188b-31d9-4cd7-8801-b1d4cabf3058,e4_64,64,1790377676.291,1790377676.292,1790377676.501,2.26,1790377814.88,6,6,5,0,finalizada,customer_hangup,,0.0,active,,0.097,13
c973f4c0-e6fd-490b-a920-dcb4f39ecc19,e4_64,64,1790377701.446,1790377701.447,1790377701.69,3.012,1790377815.62,6,6,5,1,finalizada,customer_hangup,,0.007,active,,0.034,17
52805bd3-895e-41a3-9c29-3ac91eb6ce18,e4_64,64,1790377752.762,1790377752.763,1790377753.038,5.834,1790377834.527,4,4,3,1,finalizada,customer_hangup,,0.008,active,,0.276,2
cba4dd62-8b5b-4f28-89b3-c26ab9d03c8e,e4_64,64,1790377740.696,1790377740.696,1790377740.905,4.456,1790377866.752,6,6,4,0,finalizada,customer_hangup,,0.004,completed,,0.289,15
f6060b40-7d27-4592-ba53-f2d052ab400f,e4_64,64,1790377762.8,1790377762.801,1790377763.032,5.17,1790377873.858,4,4,3,2,finalizada,customer_hangup,,0.0,active,,0.3,14
22051fad-5a6d-46e9-830c-c90e854f82e7,e4_64,64,1790377720.795,1790377720.796,1790377720.997,3.994,1790377887.223,7,7,3,4,finalizada,customer_hangup,,0.009,completed,,0.75,11
4dd81093-772f-46a0-849a-2fe498a389d6,e4_64,64,1790377732.328,1790377732.329,1790377732.57,3.392,1790377897.185,8,8,3,0,finalizada,customer_hangup,,0.003,active,,0.846,73
beb90ad5-2b79-4e38-9394-00eb78874731,e4_64,64,1790377656.011,1790377656.016,1790377656.227,1.524,1790377719.873,4,4,4,0,finalizada,customer_hangup,,0.0,active,,0.04,3
eac6c3b5-d844-47b4-8754-796ff83312af,e4_64,64,1790377668.418,1790377668.419,1790377668.619,1.943,1790377788.911,7,7,7,0,finalizada,customer_hangup,,0.013,active,,0.0,12
da9be732-2bac-4695-87a7-13cd18e93a3b,e4_64,64,1790377676.539,1790377676.54,1790377676.743,2.278,1790377791.019,6,6,6,0,finalizada,customer_hangup,,0.011,completed,,0.0,9
97e325eb-fbd5-4d59-b595-2369c9d2a22d,e4_64,64,1790377703.21,1790377703.211,1790377703.413,3.129,1790377830.623,5,5,4,1,finalizada,customer_hangup,,0.0,active,,0.259,14
06bee2c9-b167-4514-8189-ac9ec28503ed,e4_64,64,1790377691.236,1790377691.237,1790377691.448,2.713,1790377839.158,7,7,6,2,finalizada,customer_hangup,,0.012,active,,0.246,16
c6d350a0-bb33-45b0-a9d0-4eb26f9f9264,e4_64,64,1790377683.952,1790377683.953,1790377684.152,2.4,1790377838.571,7,7,6,1,finalizada,customer_hangup,,0.0,active,,0.12,11
71d7ee09-1787-410f-a223-f53c3e2800f7,e4_64,64,1790377740.837,1790377740.837,1790377741.06,5.052,1790377850.627,5,5,3,1,finalizada,customer_hangup,,0.0,active,,0.518,18
c71c6d7c-e6e6-4ac3-aac2-fb71b7fb67fa,e4_64,64,1790377733.783,1790377733.783,1790377734.024,4.008,1790377856.527,6,6,3,2,finalizada,customer_hangup,,0.012,active,,0.143,19
21d74624-b07f-4d51-949e-f1a5dea7f6c0,e4_64,64,1790377722.268,1790377722.269,1790377722.48,2.822,1790377888.983,7,7,5,2,finalizada,customer_hangup,,0.014,completed,,0.409,15
6977f76e-4ee0-4fd1-9400-b8c33a6181dc,e4_64,64,1790377711.714,1790377711.715,1790377711.936,3.806,1790377892.415,8,8,6,2,finalizada,customer_hangup,,0.014,completed,,0.275,16
76a63564-8087-4570-a32f-ab0c8e9da817,e4_64,64,1790377753.996,1790377753.997,1790377754.284,6.709,1790377916.788,8,8,4,2,finalizada,customer_hangup,,0.008,active,,0.667,36
598ee889-2c4f-45cd-9f20-b0df6ccb96c3,e4_64,64,1790377764.273,1790377764.274,1790377764.526,9.796,1790377930.363,7,7,4,4,finalizada,customer_hangup,,0.0,completed,,0.565,13
d10b0654-a11b-4b2d-8f96-d583554fb710,e4_64,64,1790377656.056,1790377656.062,1790377656.275,1.491,1790377757.153,6,6,6,0,finalizada,customer_hangup,,0.0,active,,0.075,7
aab79d5d-8378-444a-9cbd-d349b31629e1,e4_64,64,1790377677.041,1790377677.042,1790377677.241,2.334,1790377775.127,5,5,5,0,finalizada,customer_hangup,,0.0,completed,,0.071,5
67936796-82e3-4f75-b52e-47b0c5e57917,e4_64,64,1790377691.621,1790377691.621,1790377691.83,3.265,1790377808.39,5,5,5,1,finalizada,customer_hangup,,0.007,active,,0.025,13
ba8339ff-7e39-4281-9f85-3fd8601323b6,e4_64,64,1790377704.283,1790377704.284,1790377704.518,3.517,1790377814.066,5,5,5,1,finalizada,customer_hangup,,0.008,active,,0.0,10
7b45ee67-25ea-4d68-805d-e3f011ccce32,e4_64,64,1790377734.835,1790377734.835,1790377735.042,3.925,1790377821.154,5,5,3,1,finalizada,customer_hangup,,0.002,active,,0.75,7
57521ed1-b231-4cb7-9e97-16999beadd1f,e4_64,64,1790377668.903,1790377668.904,1790377669.105,2.11,1790377826.122,7,7,7,0,finalizada,customer_hangup,,0.0,completed,,0.025,21
f33659df-6f5e-4bb9-acaa-9220fd06ed11,e4_64,64,1790377685.604,1790377685.604,1790377686.809,3.037,1790377835.756,8,8,7,1,finalizada,customer_hangup,,0.0,completed,,0.472,17
299aeaf2-8415-4c38-a858-8a9bd684f3f1,e4_64,64,1790377765.853,1790377765.853,1790377766.135,6.501,1790377869.675,4,4,2,1,finalizada,customer_hangup,,0.0,active,,0.63,14
010268f7-20f9-438c-817e-3f2417a00190,e4_64,64,1790377754.673,1790377754.674,1790377754.884,5.342,1790377882.498,8,8,4,1,finalizada,customer_hangup,,0.007,active,,0.425,36
1e5c6a47-b734-4be2-8c09-7ede93364169,e4_64,64,1790377743.258,1790377743.259,1790377743.509,4.207,1790377892.363,8,8,4,3,finalizada,customer_hangup,,0.0,active,,0.449,20
55f449aa-8b93-4a8b-b611-2601e4f31623,e4_64,64,1790377725.107,1790377725.107,1790377725.367,3.939,1790377900.248,8,8,6,3,finalizada,customer_hangup,,0.0,active,,0.267,30
ef6dda52-2320-4af4-8964-50d87c7d291b,e4_64,64,1790377712.178,1790377712.178,1790377712.399,4.007,1790377904.765,8,8,6,3,finalizada,customer_hangup,,0.0,active,,0.286,14
2dee0d86-37e8-4036-9321-326c8d21c444,e4_64,64,1790377668.91,1790377668.912,1790377669.107,1.89,1790377744.548,5,5,5,0,finalizada,customer_hangup,,0.0,active,,0.053,6
832ee4c1-6f9c-41e9-9439-a52cc7a8cced,e4_64,64,1790377677.043,1790377677.043,1790377677.257,2.47,1790377789.221,6,6,6,0,finalizada,customer_hangup,,0.0,completed,,0.061,6
3ab9ee03-0b24-4f5f-b185-5bb31cffb301,e4_64,64,1790377693.426,1790377693.426,1790377693.684,2.563,1790377811.773,6,6,6,0,finalizada,customer_hangup,,0.0,completed,,0.103,12
c52a3891-b04a-4885-84f9-4116efe43216,e4_64,64,1790377705.714,1790377705.714,1790377705.949,3.868,1790377825.499,6,6,6,1,finalizada,customer_hangup,,0.0,active,,0.0,8
bed0cf26-519c-44d0-8ea1-2b67c4e6f574,e4_64,64,1790377725.288,1790377725.288,1790377725.499,4.158,1790377831.214,6,6,5,0,finalizada,customer_hangup,,0.0,active,,0.5,17
52e8b238-5996-4bd9-a338-b8a94d9d2e2a,e4_64,64,1790377686.151,1790377686.151,1790377686.353,2.444,1790377831.618,8,8,7,1,finalizada,customer_hangup,,0.0,active,,0.065,9
41003367-0cfa-4e91-a1f4-f024a34a3e7e,e4_64,64,1790377657.928,1790377657.935,1790377658.15,1.667,1790377831.929,7,7,7,0,finalizada,customer_hangup,,0.0,active,,0.048,27
337f5cb9-8062-44ab-b424-5a41efc573e6,e4_64,64,1790377735.716,1790377735.716,1790377735.988,5.079,1790377850.82,5,5,4,1,finalizada,customer_hangup,,0.0,active,,0.231,12
022d85a5-c9a8-4881-ac02-25dd86203dd6,e4_64,64,1790377766.795,1790377766.797,1790377767.009,6.839,1790377849.952,4,4,1,2,finalizada,customer_hangup,,0.0,active,,0.75,9
38fd63c2-76d7-4dcf-9070-b6e54c31bf8a,e4_64,64,1790377756.792,1790377756.792,1790377757.033,6.294,1790377866.752,6,6,2,3,finalizada,customer_hangup,,0.0,completed,,0.787,11
40a267b3-e2a9-4f89-9d0d-bc47d0fd459d,e4_64,64,1790377712.699,1790377712.699,1790377712.937,4.34,1790377865.547,7,7,4,2,finalizada,customer_hangup,,0.0,active,,0.425,14
055eefd0-08ac-4762-b265-2533bd6f91b8,e4_64,64,1790377743.641,1790377743.642,1790377743.909,6.839,1790377918.309,8,8,3,4,finalizada,customer_hangup,,0.0,completed,,0.549,27
99790d56-be27-467d-b662-c4a3bf619bc2,e5_96,96,1790377835.644,1790377835.644,1790377835.859,,1790377855.886,6,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
2ba56d12-3790-42e2-a022-5987a7bc1121,e5_96,96,1790377855.123,1790377855.123,1790377855.604,,1790377875.628,6,0,0,0,finalizada,customer_hangup,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
b3527008-2475-43e3-be60-0e30b948cd94,e5_96,96,1790377863.411,1790377863.411,1790377863.625,,1790377883.653,7,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
ff7bd4b0-b1fa-46d1-be9f-bd9178905333,e5_96,96,1790377870.773,1790377870.773,1790377871.05,,1790377891.072,5,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
7739fc12-412f-4ca0-90ff-79f17611d7e4,e5_96,96,1790377878.899,1790377878.899,1790377879.205,,1790377899.252,4,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
be7b26f7-10e5-45cf-910c-dcce85afe16f,e5_96,96,1790377842.331,1790377842.332,1790377842.574,6.869,1790377913.201,4,4,1,1,finalizada,customer_hangup,,0.0,completed,,0.625,14
c24cb330-358c-41d1-bb3a-90f93d151d3d,e5_96,96,1790377810.702,1790377810.703,1790377810.94,12.453,1790377914.43,4,4,2,2,finalizada,customer_hangup,,0.0,active,,0.75,22
7fc28642-35a4-461c-8089-5c21f9ada364,e5_96,96,1790377783.883,1790377783.884,1790377784.16,7.443,1790377919.929,6,6,4,2,finalizada,customer_hangup,,0.0,active,,0.241,11
c763b9de-f6c5-4740-a569-f6a97270dbb9,e5_96,96,1790377772.38,1790377772.381,1790377772.702,6.19,1790377929.624,8,8,4,2,finalizada,customer_hangup,,0.0,active,,0.438,14
6340ea73-acd4-48d7-ae8b-aa78498c0ab1,e5_96,96,1790377823.745,1790377823.745,1790377823.963,16.421,1790377936.55,7,7,4,1,finalizada,customer_hangup,,0.0,completed,,0.516,18
9d6bbe73-d960-4f75-8eee-2da5bd3cef9f,e5_96,96,1790377796.828,1790377796.829,1790377797.064,7.619,1790377934.575,7,7,3,3,finalizada,customer_hangup,,0.0,active,,0.667,12
d931b4b9-8f76-4368-a8f9-c3718dc2504b,e5_96,96,1790377848.892,1790377848.893,1790377849.126,8.207,1790377961.896,4,4,4,0,finalizada,customer_hangup,,0.0,active,,0.5,18
67742b5a-4d85-451a-aa3f-4b4c89dd3d0b,e5_96,96,1790377802.427,1790377802.427,1790377802.634,9.058,1790377971.37,7,7,6,0,finalizada,customer_hangup,,0.0,active,,0.088,63
d1be7185-96c1-4056-a3d4-dababa1bd535,e5_96,96,1790377819.215,1790377819.216,1790377819.522,14.561,1790377979.529,8,8,8,2,finalizada,customer_hangup,,0.0,active,,0.032,44
709ff3d9-872c-447c-8e01-65d48e37a079,e5_96,96,1790377811.608,1790377811.609,1790377811.975,,1790377832.011,4,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
c5124ffb-7a43-412e-aa50-77d04abe5e76,e5_96,96,1790377835.752,1790377835.752,1790377836.055,,1790377856.078,7,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
3208e22c-a568-459f-9451-8a711c3174c9,e5_96,96,1790377849.448,1790377849.449,1790377849.682,,1790377869.702,6,0,0,0,finalizada,customer_hangup,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
5fb52ae4-4545-4bf2-93c3-2e7ce0368d27,e5_96,96,1790377863.523,1790377863.524,1790377863.936,,1790377884.038,4,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
1297e775-1984-474c-acc4-e2bd35820f0c,e5_96,96,1790377870.775,1790377870.776,1790377871.0,,1790377891.011,4,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
0a92722d-a630-4105-ae88-f406d29870ff,e5_96,96,1790377773.828,1790377773.83,1790377774.155,6.615,1790377902.309,5,5,2,3,finalizada,customer_hangup,,0.0,completed,,0.444,22
35672434-ad40-44a8-96e7-a38128694a7f,e5_96,96,1790377880.491,1790377880.492,1790377880.738,,1790377900.76,6,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
19e9286d-cfcb-4eb6-85de-a5341eaf5b9e,e5_96,96,1790377783.972,1790377783.973,1790377784.222,7.028,1790377925.699,6,6,4,2,finalizada,customer_hangup,,0.0,active,,0.22,23
b7f016f3-55a7-465a-b76a-d6cc69ad7d6e,e5_96,96,1790377823.836,1790377823.837,1790377824.094,17.746,1790377954.236,6,6,5,1,finalizada,customer_hangup,,0.0,active,,0.231,13
2b66a6a4-4464-4484-ac0d-124041d64e71,e5_96,96,1790377796.933,1790377796.933,1790377797.297,7.603,1790377961.637,7,7,4,3,finalizada,customer_hangup,,0.0,completed,,0.293,32
f0b806b0-c061-4ab9-aa74-f6c7d279aa2a,e5_96,96,1790377803.284,1790377803.285,1790377803.493,7.957,1790377959.838,7,7,4,2,finalizada,customer_hangup,,0.0,active,,0.545,30
2598a94f-c5aa-4881-957c-88b9e95dadd8,e5_96,96,1790377819.33,1790377819.33,1790377819.577,8.013,1790377979.921,7,7,7,2,finalizada,customer_hangup,,0.0,active,,0.061,11
60dc890d-cb83-4d2c-968e-16cac9c37400,e5_96,96,1790377843.844,1790377843.845,1790377844.052,17.999,1790377979.735,6,6,6,1,finalizada,customer_hangup,,0.0,active,,0.15,13
f256da45-e859-4a3b-ad6b-95183a946943,e5_96,96,1790377856.143,1790377856.143,1790377856.352,15.119,1790378005.831,8,8,8,1,finalizada,customer_hangup,,0.0,completed,,0.017,17
70dc7498-1eb0-4ff6-ae78-ab4cfdd56ef2,e5_96,96,1790377847.968,1790377847.969,1790377848.193,,1790377868.23,5,0,0,0,finalizada,customer_hangup,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
a3fc0f8b-0f3a-47f9-9255-2139812257a9,e5_96,96,1790377854.324,1790377854.325,1790377854.571,,1790377874.602,5,0,0,0,finalizada,customer_hangup,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
6edf6b14-8ca6-457f-a52c-57de4c223be5,e5_96,96,1790377783.434,1790377783.445,1790377783.735,7.237,1790377879.77,5,5,2,3,finalizada,customer_hangup,,0.0,active,,0.69,3
2656853a-e61e-4ff0-afe6-5342520c7a40,e5_96,96,1790377862.837,1790377862.838,1790377863.098,,1790377883.105,6,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
01ddc856-5571-47a5-9a0c-496efebd7089,e5_96,96,1790377802.003,1790377802.004,1790377802.212,9.91,1790377890.093,4,4,3,1,finalizada,customer_hangup,,0.0,completed,,0.704,13
fe048f46-bc7d-42dd-86f6-09aea3ad51e2,e5_96,96,1790377870.105,1790377870.106,1790377870.366,,1790377890.374,7,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
ce5b9051-d402-42dd-9016-902de152cedb,e5_96,96,1790377877.749,1790377877.75,1790377878.06,,1790377898.078,8,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
3b22fbb3-7204-4b3b-b943-d193a0b761e5,e5_96,96,1790377796.208,1790377796.209,1790377796.474,5.508,1790377918.496,7,7,4,1,finalizada,customer_hangup,,0.0,active,,0.467,14
cd10ced8-b940-4180-8be8-da012a1580d1,e5_96,96,1790377822.901,1790377822.902,1790377823.139,13.933,1790377935.363,5,5,2,2,finalizada,customer_hangup,,0.0,active,,0.742,7
e3b2dd44-5600-442b-ae3f-8943e9c068e4,e5_96,96,1790377830.651,1790377830.652,1790377830.864,14.748,1790377953.389,7,7,6,2,finalizada,customer_hangup,,0.0,active,,0.509,11
f1ba41da-56de-4572-b079-b3acfb208b35,e5_96,96,1790377818.449,1790377818.45,1790377818.741,14.292,1790377964.638,7,7,5,3,finalizada,customer_hangup,,0.0,completed,,0.161,15
094d9bb3-4512-4af9-8338-f8bb669eed65,e5_96,96,1790377809.76,1790377809.762,1790377810.069,9.763,1790377960.367,8,8,6,2,finalizada,customer_hangup,,0.0,active,,0.455,17
bc283184-0209-4df0-8e15-cd9e1a8120b6,e5_96,96,1790377840.887,1790377840.888,1790377841.13,7.433,1790377963.431,5,5,5,1,finalizada,customer_hangup,,0.0,active,,0.069,6
2dd1ef56-a666-4dcb-8803-68468188441a,e5_96,96,1790377835.841,1790377835.842,1790377836.162,,1790377856.172,8,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
b761b78f-9ba5-4fd1-ad73-0ca06fed8013,e5_96,96,1790377850.185,1790377850.186,1790377850.426,,1790377870.445,5,0,0,0,finalizada,customer_hangup,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
6f58f980-d61e-42ad-a88c-98af7c036bb1,e5_96,96,1790377785.835,1790377785.835,1790377786.082,6.49,1790377885.152,4,4,2,1,finalizada,customer_hangup,,0.0,completed,,0.435,15
2f5b5b8c-98eb-411a-b18b-bff2e0c7295b,e5_96,96,1790377864.025,1790377864.026,1790377864.245,,1790377884.266,4,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
793e0ea1-5792-4c6c-b59c-901d40877d15,e5_96,96,1790377774.285,1790377774.288,1790377774.581,6.711,1790377888.381,4,4,2,2,finalizada,customer_hangup,,0.0,active,,0.409,31
34ae817c-1086-4cd1-91b1-7111dc7de14f,e5_96,96,1790377870.833,1790377870.834,1790377871.043,,1790377891.067,4,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
03cb09fd-654e-49c1-9010-7c4ac815a40e,e5_96,96,1790377880.617,1790377880.618,1790377880.934,,1790377900.957,6,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
fb0d8b04-3a5c-4a04-843e-756dcf3ddec0,e5_96,96,1790377824.769,1790377824.77,1790377824.974,14.289,1790377917.998,4,4,1,2,finalizada,customer_hangup,,0.0,active,,1.0,6
e05c5e6b-7cf1-48e0-a1a8-ae5fc7de43d8,e5_96,96,1790377797.801,1790377797.802,1790377798.015,12.007,1790377922.528,7,7,3,3,finalizada,customer_hangup,,0.0,completed,,0.636,14
077c80cc-471e-496b-87d4-7dc56e26352d,e5_96,96,1790377819.426,1790377819.426,1790377819.655,12.188,1790377933.438,5,5,2,2,finalizada,customer_hangup,,0.0,active,,1.0,15
1d60ccea-9aef-42e2-a48d-e867f484e91b,e5_96,96,1790377812.349,1790377812.349,1790377812.737,7.206,1790377945.624,7,7,4,3,finalizada,customer_hangup,,0.0,active,,0.417,11
9645aed8-ebfd-4689-aec2-b61852ea4bcc,e5_96,96,1790377803.41,1790377803.411,1790377803.627,9.066,1790377945.517,7,7,3,2,finalizada,customer_hangup,,0.0,active,,0.684,41
7dcd33ae-48fb-4ce4-914d-99542c700511,e5_96,96,1790377844.465,1790377844.466,1790377844.685,10.398,1790377979.915,8,8,7,2,finalizada,customer_hangup,,0.0,active,,0.045,24
80212dec-f89d-4805-b66b-40f29c28e011,e5_96,96,1790377856.353,1790377856.354,1790377856.57,14.404,1790377987.582,7,7,7,0,finalizada,customer_hangup,,0.0,active,,0.058,13
36ccf5d4-1af2-42e7-80f7-d7246fc6d32b,e5_96,96,1790377836.258,1790377836.258,1790377836.474,,1790377856.49,7,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
183d45d6-51ab-43fd-b66e-dd6d870a6e67,e5_96,96,1790377852.149,1790377852.15,1790377852.475,,1790377872.49,5,0,0,0,finalizada,customer_hangup,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
06310500-c83f-4068-abdc-0b53f39acac3,e5_96,96,1790377785.926,1790377785.926,1790377786.155,6.348,1790377886.556,5,5,2,2,finalizada,customer_hangup,,0.0,completed,,0.867,19
927ad11d-4668-4141-8d8c-1bb3d85c7e53,e5_96,96,1790377864.767,1790377864.768,1790377864.976,,1790377885.001,4,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
2f53ac9b-969c-46c2-ba34-a1b7037268c1,e5_96,96,1790377774.626,1790377774.63,1790377774.907,4.495,1790377893.796,5,5,2,3,finalizada,customer_hangup,,0.0,active,,0.364,12
8d1deeae-9130-4e4f-8de0-3ae04826b89f,e5_96,96,1790377871.07,1790377871.071,1790377871.304,,1790377891.315,8,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
dfc37fc9-06f8-4f40-be45-89620e139f0b,e5_96,96,1790377880.969,1790377880.97,1790377881.407,,1790377901.418,5,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
2490f0d1-8bde-4535-96bd-17d4fb587d60,e5_96,96,1790377804.375,1790377804.375,1790377804.586,12.227,1790377914.006,5,5,3,2,finalizada,customer_hangup,,0.0,active,,0.605,20
5b78a8b3-76a7-42f8-910e-6aaa722a89ef,e5_96,96,1790377798.305,1790377798.305,1790377798.565,7.618,1790377922.274,6,6,3,3,finalizada,customer_hangup,,0.0,active,,0.355,31
fd9e0818-ea94-4fd4-a115-69b935094062,e5_96,96,1790377813.137,1790377813.138,1790377813.404,8.019,1790377926.267,7,7,2,3,finalizada,customer_hangup,,0.0,active,,0.864,12
99797859-276c-4743-a046-0b3705e25bc0,e5_96,96,1790377827.766,1790377827.767,1790377828.043,11.989,1790377933.529,4,4,2,3,finalizada,customer_hangup,,0.0,active,,0.067,11
1b01bdd4-7b44-4886-b735-81faef3bdb48,e5_96,96,1790377844.731,1790377844.732,1790377844.986,13.127,1790377964.877,6,6,6,1,finalizada,customer_hangup,,0.0,completed,,0.115,14
46f0f664-bdc7-4726-8d23-954a4e7efd6d,e5_96,96,1790377820.234,1790377820.235,1790377820.471,10.432,1790377989.923,8,8,8,2,finalizada,customer_hangup,,0.0,active,,0.031,22
c55cd5d0-dc68-4442-9e20-2fc7e0fb7d7a,e5_96,96,1790377856.615,1790377856.616,1790377856.835,14.519,1790378025.872,7,7,6,2,finalizada,customer_hangup,,0.0,active,,0.073,8
10dfce68-d749-4a21-91eb-9f25c3cf6610,e5_96,96,1790377836.63,1790377836.63,1790377836.844,,1790377856.868,6,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
74d60246-641a-429d-9148-9d2d91502b05,e5_96,96,1790377852.219,1790377852.22,1790377852.538,,1790377872.549,6,0,0,0,finalizada,customer_hangup,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
6e65b2fe-2546-4aff-b930-c57b1475e435,e5_96,96,1790377776.627,1790377776.632,1790377776.927,6.956,1790377877.139,5,5,2,2,finalizada,customer_hangup,,0.0,completed,,0.808,13
0da6e5bb-7f12-4eac-985e-8c282da124e1,e5_96,96,1790377856.975,1790377856.975,1790377857.181,,1790377877.188,8,0,0,0,finalizada,customer_hangup,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
3b118644-8c96-49a9-9d46-3fe87f22f9ca,e5_96,96,1790377804.488,1790377804.489,1790377804.699,12.485,1790377881.615,6,6,2,0,finalizada,customer_hangup,,0.0,completed,,0.776,23
3c3dbf41-2552-4fe9-a3c2-f0f4d3b55728,e5_96,96,1790377865.31,1790377865.311,1790377865.665,,1790377885.691,7,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
234ef219-b462-4da1-8d99-dad1910d050a,e5_96,96,1790377815.135,1790377815.136,1790377815.349,9.234,1790377896.765,4,4,1,2,finalizada,customer_hangup,,0.0,active,,0.957,14
ec94a1e7-2c08-4f9d-90f7-96d73f0b7b41,e5_96,96,1790377881.377,1790377881.377,1790377881.595,,1790377901.604,8,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
e826f042-b32a-4ba5-9b05-f34e8a25925c,e5_96,96,1790377789.836,1790377789.837,1790377790.097,7.096,1790377940.317,8,8,5,2,finalizada,customer_hangup,,0.0,completed,,0.5,11
134baaaa-ff5b-4bb8-8427-32f2d874f21d,e5_96,96,1790377846.291,1790377846.291,1790377846.502,9.803,1790377948.274,5,5,3,0,finalizada,customer_hangup,,0.0,active,,0.875,8
0852456d-8543-45ca-9a46-60df4cde8260,e5_96,96,1790377799.338,1790377799.34,1790377799.599,9.144,1790377952.34,6,6,4,1,finalizada,customer_hangup,,0.0,completed,,0.565,36
